File,Method,S-WordCount,S-LineCount,S-Density,S-ParaCount,S-FunCalls,S-VarCount,S-RepWords,S-ComPer,S-MaxDepth,S-BlockCount,S-CycCom
src/main/resources/Math/105/src/experimental/org/apache/commons/math/linear/CholeskySolverTest.java,testDecompose(double[][]|String),27.0,5.0,5.4,2.0,6.0,3.0,4.0,0.48255813,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/linear/CholeskySolverTest.java,testSolve(double[][]|String),66.0,8.0,8.25,2.0,7.0,7.0,5.0,0.07676349,1.0,1.0,4.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/linear/CholeskySolverTest.java,testGetDeterminant(double[][]|double|String),30.0,6.0,5.0,3.0,5.0,4.0,3.0,0.11077844,1.0,1.0,1.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/linear/CholeskySolverTest.java,areEqual(RealMatrix|RealMatrix|double),52.0,7.0,7.428571,3.0,3.0,4.0,7.0,0.14761905,1.0,1.0,11.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/linear/CholeskySolverTest.java,main(String[]),16.0,4.0,4.0,1.0,4.0,1.0,2.0,0.19565217,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/util/BeanTransformerTest.java,testConstructor(),7.0,2.0,3.5,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/util/BeanTransformerTest.java,testConstructorString(),12.0,3.0,4.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/util/BeanTransformerTest.java,testSetPropertyName(),14.0,4.0,3.5,0.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/util/BeanTransformerTest.java,testTransformNoSuchMethod(),20.0,8.0,2.5,0.0,2.0,2.0,2.0,0.054054055,2.0,3.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/util/BeanTransformerTest.java,testTransform(),25.0,5.0,5.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/util/BeanTransformerTest.java,testTransformInvalidType(),20.0,8.0,2.5,0.0,2.0,2.0,2.0,0.044585988,2.0,3.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/util/BeanTransformer.java,getPropertyName(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.6438356,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/util/BeanTransformer.java,setPropertyName(String),14.0,2.0,7.0,1.0,3.0,0.0,3.0,0.37908497,1.0,1.0,2.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/util/BeanTransformer.java,transform(Object),81.0,17.0,4.7647057,1.0,8.0,2.0,15.0,0.10075188,2.0,7.0,5.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImpl.java,getPropertyName(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.4090909,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImpl.java,transform(Object),44.0,9.0,4.888889,1.0,6.0,0.0,9.0,0.15192744,2.0,5.0,3.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImpl.java,setPropertyName(String),70.0,18.0,3.8888888,1.0,6.0,0.0,9.0,0.14984709,3.0,6.0,3.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImpl.java,addValue(double),41.0,11.0,3.7272727,1.0,3.0,3.0,5.0,0.4621072,2.0,3.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImpl.java,addObject(Object),3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.7076923,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImplTest.java,setUp(),90.0,13.0,6.923077,0.0,3.0,6.0,16.0,0.15126051,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImplTest.java,suite(),12.0,3.0,4.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImplTest.java,testStats(),59.0,9.0,6.5555553,0.0,17.0,2.0,8.0,0.023195876,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImplTest.java,testPropStats(),55.0,6.0,9.166667,0.0,8.0,2.0,6.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImplTest.java,testSetPropertyName(),15.0,4.0,3.75,0.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImplTest.java,testAddValue(),63.0,10.0,6.3,0.0,18.0,2.0,9.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImplTest.java,testSerialization(),113.0,17.0,6.647059,0.0,35.0,3.0,12.0,0.011889036,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImplTest.java,getHeartRate(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImplTest.java,setHeartRate(Double),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImplTest.java,getTemperature(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImplTest.java,setTemperature(Double),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImplTest.java,getVitalStats(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImplTest.java,setVitalStats(VitalStats),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImplTest.java,getAge(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/stat/univariate/BeanListUnivariateImplTest.java,setAge(Integer),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/UnivariateRealFunctionUtils.java,backwardDifferenceDerivative(UnivariateRealFunction|double),5.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/UnivariateRealFunctionUtils.java,centerDifferenceDerivative(UnivariateRealFunction|double),5.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/UnivariateRealFunctionUtils.java,forwardDifferenceDerivative(UnivariateRealFunction|double),5.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/UnivariateRealFunctionUtilsTest.java,testLocalMaximumCentered(),14.0,3.0,4.6666665,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/UnivariateRealFunctionUtilsTest.java,testLocalMaximumForward(),14.0,3.0,4.6666665,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/UnivariateRealFunctionUtilsTest.java,testLocalMaximumBackward(),14.0,3.0,4.6666665,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/UnivariateRealFunctionUtilsTest.java,testLocalMaximum(UnivariateRealFunction),31.0,6.0,5.1666665,1.0,4.0,1.0,4.0,0.13173653,2.0,3.0,4.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/UnivariateRealFunctionProxy.java,getFunction(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.4883721,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/UnivariateRealFunctionProxy.java,setFunction(UnivariateRealFunction),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.42857143,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/DerivativeOperatorFactory.java,newInstance(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/DerivativeOperatorFactory.java,getDefaultDerivativeOperator(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/DerivativeOperatorFactory.java,getCenteredDifferenceDerivativeOperator(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/derivative/CenterDifferenceDerivative.java,value(double),20.0,4.0,5.0,1.0,4.0,3.0,3.0,0.18584071,1.0,1.0,5.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/derivative/CenterDifferenceDerivative.java,decorate(UnivariateRealFunction|double),5.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/derivative/BackwardDifferenceDerivative.java,value(double),15.0,3.0,5.0,1.0,4.0,2.0,3.0,0.21,1.0,1.0,3.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/derivative/BackwardDifferenceDerivative.java,decorate(UnivariateRealFunction|double),5.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/derivative/ForwardDifferenceDerivative.java,value(double),15.0,3.0,5.0,1.0,4.0,2.0,3.0,0.21,1.0,1.0,3.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/derivative/ForwardDifferenceDerivative.java,decorate(UnivariateRealFunction|double),5.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/derivative/AbstractDifferenceDerivative.java,setDelta(double),3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/analysis/derivative/AbstractDifferenceDerivative.java,getDelta(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/Variable.java,evaluate(EvaluationContext),6.0,2.0,3.0,1.0,0.0,0.0,1.0,0.3875,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/Variable.java,toString(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Divide.java,setLeftOperand(Evaluation),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Divide.java,setRightOperand(Evaluation),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Divide.java,evaluate(EvaluationContext),9.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Divide.java,toString(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Subtract.java,setLeftOperand(Evaluation),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Subtract.java,setRightOperand(Evaluation),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Subtract.java,evaluate(EvaluationContext),9.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Subtract.java,toString(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Power.java,setOperand(Evaluation),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Power.java,setPower(Evaluation),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Power.java,evaluate(EvaluationContext),11.0,1.0,11.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Power.java,toString(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Add.java,setLeftOperand(Evaluation),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Add.java,setRightOperand(Evaluation),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Add.java,evaluate(EvaluationContext),9.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Add.java,toString(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Equals.java,setLeftOperand(Evaluation),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Equals.java,setRightOperand(Evaluation),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Equals.java,evaluate(EvaluationContext),2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Equals.java,toString(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Multiply.java,setLeftOperand(Evaluation),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Multiply.java,setRightOperand(Evaluation),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Multiply.java,evaluate(EvaluationContext),9.0,1.0,9.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Multiply.java,toString(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Sqrt.java,setOperand(Evaluation),3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Sqrt.java,evaluate(EvaluationContext),8.0,1.0,8.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/simple/Sqrt.java,toString(),3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,doubleValue(Evaluation),11.0,2.0,5.5,1.0,2.0,0.0,1.0,0.24324325,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,floatValue(Evaluation),11.0,2.0,5.5,1.0,2.0,0.0,1.0,0.24545455,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,intValue(Evaluation),11.0,2.0,5.5,1.0,2.0,0.0,1.0,0.25,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,longValue(Evaluation),11.0,2.0,5.5,1.0,2.0,0.0,1.0,0.24770643,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,shortValue(Evaluation),11.0,2.0,5.5,1.0,2.0,0.0,1.0,0.24545455,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,byteValue(Evaluation),11.0,2.0,5.5,1.0,2.0,0.0,1.0,0.24770643,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,evaluate(double),9.0,2.0,4.5,1.0,0.0,0.0,1.0,0.32142857,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,evaluate(float),9.0,2.0,4.5,1.0,0.0,0.0,1.0,0.32142857,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,evaluate(int),9.0,2.0,4.5,1.0,0.0,0.0,1.0,0.32142857,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,evaluate(long),9.0,2.0,4.5,1.0,0.0,0.0,1.0,0.32142857,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,evaluate(short),9.0,2.0,4.5,1.0,0.0,0.0,1.0,0.32142857,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,evaluate(byte),9.0,2.0,4.5,1.0,0.0,0.0,1.0,0.32142857,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,evaluate(EvaluationContext),2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,intValue(),8.0,2.0,4.0,0.0,1.0,0.0,1.0,0.33333334,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,longValue(),8.0,2.0,4.0,0.0,1.0,0.0,1.0,0.3292683,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,floatValue(),8.0,2.0,4.0,0.0,1.0,0.0,1.0,0.3253012,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,doubleValue(),8.0,2.0,4.0,0.0,1.0,0.0,1.0,0.32142857,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,byteValue(),8.0,2.0,4.0,0.0,1.0,0.0,1.0,0.3292683,1.0,1.0,0.0
src/main/resources/Math/105/src/experimental/org/apache/commons/math/function/DefaultContext.java,shortValue(),8.0,2.0,4.0,0.0,1.0,0.0,1.0,0.3253012,1.0,1.0,0.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,formatFraction(Fraction),4.0,1.0,4.0,1.0,2.0,0.0,1.0,0.76878613,1.0,1.0,0.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,getAvailableLocales(),3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.7383721,1.0,1.0,0.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,getImproperInstance(),4.0,1.0,4.0,0.0,2.0,0.0,1.0,0.61417323,1.0,1.0,0.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,getImproperInstance(Locale),8.0,2.0,4.0,1.0,1.0,1.0,2.0,0.6507177,1.0,1.0,0.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,getProperInstance(),4.0,1.0,4.0,0.0,2.0,0.0,1.0,0.624,1.0,1.0,0.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,getProperInstance(Locale),8.0,2.0,4.0,1.0,1.0,1.0,2.0,0.63255817,1.0,1.0,0.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,getDefaultNumberFormat(),4.0,1.0,4.0,0.0,2.0,0.0,1.0,0.7944664,1.0,1.0,0.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,getDefaultNumberFormat(Locale),13.0,4.0,3.25,1.0,3.0,1.0,4.0,0.6961039,1.0,1.0,0.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,format(Fraction|StringBuffer|FieldPosition),22.0,6.0,3.6666667,3.0,9.0,0.0,4.0,0.5768374,1.0,1.0,0.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,format(Object|StringBuffer|FieldPosition),54.0,13.0,4.1538463,3.0,3.0,1.0,4.0,0.5859951,3.0,6.0,2.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,getDenominatorFormat(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.62650603,1.0,1.0,0.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,getNumeratorFormat(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.6233766,1.0,1.0,0.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,parse(String),25.0,6.0,4.1666665,1.0,3.0,2.0,4.0,0.4574468,2.0,2.0,4.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,parse(String|ParsePosition),139.0,42.0,3.3095238,2.0,16.0,5.0,11.0,0.39827463,2.0,3.0,7.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,parseObject(String|ParsePosition),4.0,1.0,4.0,2.0,1.0,0.0,1.0,0.8613861,1.0,1.0,0.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,setDenominatorFormat(NumberFormat),15.0,4.0,3.75,1.0,0.0,0.0,3.0,0.53648067,2.0,2.0,2.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,setNumeratorFormat(NumberFormat),15.0,4.0,3.75,1.0,0.0,0.0,3.0,0.5377778,2.0,2.0,2.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,parseAndIgnoreWhitespace(String|ParsePosition),8.0,2.0,4.0,2.0,3.0,0.0,3.0,0.75527424,1.0,1.0,1.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/FractionFormat.java,parseNextCharacter(String|ParsePosition),37.0,14.0,2.642857,2.0,5.0,4.0,6.0,0.49673203,3.0,4.0,6.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/ProperFractionFormat.java,format(Fraction|StringBuffer|FieldPosition),49.0,15.0,3.2666667,3.0,13.0,3.0,7.0,0.45648313,2.0,2.0,4.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/ProperFractionFormat.java,getWholeFormat(),2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.61538464,1.0,1.0,0.0
src/main/resources/Math/105/src/java/org/apache/commons/math/fraction/ProperFractionFormat.java,parse(String|ParsePosition),240.0,71.0,3.3802817,2.0,28.0,10.0,17.0,0.39580545,2.0,7.0,18.0
